"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        7806,      -1.489270831,        1.86310695,       1.419503576,        5.15687909
          0,           0,        7807,      -1.544817193,       1.802373503,        1.40469184,       5.088099269
          0,           0,        7808,      -1.557399777,       1.783345948,       1.451140519,       5.059553902
          0,           0,        7809,      -1.535615881,       1.799613173,       1.538945919,       5.064356291
          0,           0,        7810,      -1.461382882,       1.859805943,       1.663643427,       5.113513992
          0,           0,        7811,      -1.364398128,       1.951841825,       1.790304864,       5.196799551
          0,           0,        7812,      -1.209947834,       2.090862026,       1.931788206,        5.33547314
          0,           0,        7813,      -1.064058156,       2.242465293,       2.064994424,       5.486241011
          0,           0,        7814,     -0.8618034698,       2.433026366,       2.223916949,        5.68274243
          0,           0,        7815,     -0.7055803278,       2.600690118,       2.354289078,       5.848685145
          0,           0,        7816,     -0.4994574835,       2.790644967,       2.538080349,       6.052133182
          0,           0,        7817,     -0.4505847625,       2.858376207,       2.607504217,       6.108702182
          0,           0,        7818,     -0.4454836299,       2.837123196,       2.642152878,       6.109494185
          0,           0,        7819,     -0.4869932549,       2.826026739,       2.593590816,       6.084410868
          0,           0,        7820,      -0.461160042,        2.82782961,       2.630740615,       6.101810865
          0,           0,        7821,      -0.640170576,       2.668603002,       2.387963115,       5.942786695
          0,           0,        7822,      -1.024401858,       2.313212418,       1.945873612,       5.602943645
          0,           0,        7823,      -1.279968293,       2.063319929,       1.634198158,       5.359131709
          0,           0,        7824,      -1.470401528,        1.88590167,       1.471499156,       5.175335159
          0,           0,        7825,      -1.577017695,       1.774587677,         1.3971668,       5.056878027
          0,           0,        7826,      -1.616070046,       1.727088516,       1.395131158,       4.999494523
          0,           0,        7827,      -1.613508338,       1.724023452,       1.445004814,       4.985671477
          0,           0,        7828,       -1.56429575,       1.762789249,       1.542048027,       5.013870127
          0,           0,        7829,      -1.482573284,       1.838674606,       1.662352851,       5.080289898
          0,           0,        7830,      -1.348399043,        1.95792254,       1.798627956,       5.197879486
          0,           0,        7831,      -1.208927708,       2.099334676,       1.931455897,       5.338841653
          0,           0,        7832,      -1.016034756,       2.280453148,       2.084135528,       5.526415462
          0,           0,        7833,     -0.8551999604,       2.450422168,       2.219408795,       5.696447188
          0,           0,        7834,     -0.6346338906,       2.658175782,       2.400285884,       5.914347862
          0,           0,        7835,     -0.4900610876,       2.821090396,       2.527674224,       6.066929112
          0,           0,        7836,     -0.4919819717,        2.79724691,       2.621848943,       6.056479939
          0,           0,        7837,     -0.4908614051,       2.819484548,       2.615225704,       6.074289425
          0,           0,        7838,     -0.4044073912,       2.885208515,       2.669291325,       6.159315439
          0,           0,        7839,     -0.4028696285,       2.911804945,       2.650887005,       6.169414365
          0,           0,        7840,     -0.4209466097,       2.875480988,        2.66532659,       6.150018284
          0,           0,        7841,     -0.6062114918,        2.70696764,        2.41833763,       5.981888629
          0,           0,        7842,     -0.9914601673,       2.352317394,       1.971801722,       5.642113201
          0,           0,        7843,      -1.235875453,       2.110450376,       1.664246646,        5.40834611
          0,           0,        7844,      -1.429012228,         1.9294335,       1.504117258,       5.221102655
          0,           0,        7845,      -1.532468147,       1.819449898,       1.429137694,       5.103990834
          0,           0,        7846,      -1.571540699,       1.771454434,       1.426726961,       5.046499656
          0,           0,        7847,      -1.571444052,       1.765539556,        1.47710691,       5.030368461
